"Number of items bought from a wishlist: %s","Número de itens comprados em uma lista de desejos: %s"
"Number of times wishlists have been shared (emailed): %s","Número de vezes em listas de pedidos foram partilhadas (por e-mail): %s"
"Number of wishlist conversions: %s","Número de conversões de wishlist: %s"
"Number of wishlist referrals: %s","Número de referências wishlist: %s"
"Number of wishlists: %s","Número da lista de desejos: %s"
"Order Status","Status do pedido"
"Order Taxes Report Grouped by Tax Rate","Relatório de impostos de ordem agrupado por taxa de imposto"
Orders,Ordens
"Out of stock","Fora de estoque"
Period,Período
"Poducts Report","Relatório poducts"
"Popular Tags","Tags populares"
Popularity,"Em termos de popularidade"
Price,Preço
"Product Name","Nome do produto"
"Product Reviews","Comentários do produto"
"Product SKU","Produto SKU"
"Product Tags","Tags de produto"
Products,Produtos
"Products Ordered","Produtos ordenados"
"Products Report","Relatório de produtos"
"Products Reviews","Comentários de produtos"
"Products Tags","Tags de produtos"
"Products in carts","Produtos no carrinho"
Purchases,Compras
"Quantity Ordered","Quantidade encomendada"
"Quantity of Items","Quantidade de itens"
"Recently Compared","Recentemente comparados"
"Recently Compared Products","Recentemente, em comparação com produtos"
"Recently Viewed","Recentemente visto"
"Recently Viewed Products","Recentemente visualizados produtos"
"Recently Viewed/Compared Products","Produtos recentemente visto/comparado"
"Refresh Lifetime Statistics","Atualizar estatísticas de tempo de vida"
"Refresh Statistics","Atualizar estatísticas"
"Refresh Statistics for the Last Day","Atualizar estatísticas para o último dia"
Refunds,Restituições
Report,Relatório
Reports,Relatórios
Results,Resultados
Revenue,Receitas
Review,Revisão
Reviews,Comentários
"Reviews for %s","Clientes %s"
Sales,Vendas
"Sales Report","Relatório de vendas"
"Search Query","Consulta de pesquisa"
"Search Terms","Termos de pesquisa"
"Select day of the month.","Selecione o dia do mês."
Shipping,Frete
"Shopping Cart","Carrinho de compras"
"Shopping Cart Price Rule","Regra de preço de carrinho de compras"
"Show Actual Values","Mostrar valores reais"
"Show Report","Visualizar relatório"
"Show for Current","Mostrar para a corrente"
Specified,Especificado
Statistics,Estatísticas
"Stock Qty","Qtde de estoque"
"Submitted In","Enviada em"
"Submitted On","Enviado em"
Subtotal,Subtotal
Tag,Tag
"Tag ""%s"" details","Tag ""%s"" detalhes"
"Tag Detail","Detalhe do Tag"
"Tag Name","Nome da marca"
"Tag Use","Uso de marca"
"Tags Submitted by %s","Tags submetidos %s"
"Tags submitted to %s","Tags submetidos à %s"
Tax,Fiscal
Title,Título
To,Para
Total,Total
"Total Invoiced vs. Paid Report","Total facturado vs relatório pago"
"Total Ordered Report","Total ordenada o relatório"
"Total Refunded Report","Total reembolsado relatório"
"Total Shipped Report","Total enviado relatório"
"Total Tags","Total de Tags"
"Total invoiced","Total facturado"
"Total refunded","Total reembolsado"
"Updated At","Atualizado em"
"Viewed Products Grid Template","Modelo de grade de produtos visualizados"
"Viewed Products List Template","Modelo de lista de produtos visualizados"
"Visible In","Visível em"
"Wishlist Report","Relatório de lista de desejos"
"Wishlist vs. Regular Order","Ordem wishlist vs Regular"
Wishlists,"Lista de desejos"
Year,Ano
"Year-To-Date Starts","Começa a year-To-Date"
Yes,Sim
"Your Recently Compared","Seu recentemente comparados"
"Your Recently Viewed","Seus vistos recentemente"
undefined,indefinido
