"Banner on Home Screen (landscape mode) image missing.","Banner na Home Screen (modo paisagem) imagem faltando."
"Banner on Home Screen (portrait mode)","Banner na Home Screen (modo retrato)"
"Banner on Home Screen (portrait mode) image missing.","Banner na Home Screen (modo retrato) imagem faltando."
"Banner on Home Screen image missing.","Banner na Home Screen imagem faltando."
"Banners on Home Screen","Banners na tela inicial"
"Best Sellers",Best-Sellers
Billing,Faturamento
"Billing Address","Endereço de facturação"
"Billing address","Endereço de facturação"
"Billing address has been set.","Endereço de faturamento foi definido."
"Bundle Products","Pacote de produtos"
"Buy %1$s for %2$s","Comprar %1$ s por %2$ s"
"Buy %1$s for %2$s (%3$s incl. tax) each","Comprar %1$ s por %2$ s (%3$ s com incl. imposto) cada"
"Buy %1$s for %2$s each","Comprar %1$ s por %2$ s cada"
"Buy %1$s with %2$s discount each","Comprar %1$ s %2$ s desconto cada"
"Buy More & Save","Comprar mais & salvar"
"Buyer country is not allowed by store.","País do comprador não é permitido pela loja."
"CMS Page","Página CMS"
"CMS Pages haven\'t been found.","Páginas CMS haven\ ' t foi encontrado."
"Cache Lifetime (seconds)","Vida de cache (segundos)"
"Cache Management","Gerenciamento de cache"
"Can\'t add item to shopping cart.","Can\ ' t Adicionar item ao carrinho de compras."
"Can\'t apply the coupon code.","Can\ ' t aplicar o código do cupom."
"Can\'t copy file ""%s"" to ""%s"".","Can\ ' t Copie o arquivo ""%s"" para ""%s""."
"Can\'t create wishlist.","Can\ ' t criar lista de desejos."
"Can\'t delete ""%s"" theme.","Can\ ' t excluir ""%s"" tema."
"Can\'t load XML.","Can\ ' t carregar XML."
"Can\'t load admin application settings.","Can\ ' t carregar as configurações do aplicativo de admin."
"Can\'t load application with id ""%s""","Can\ ' t carregar o aplicativo com o id ""%s"""
"Can\'t load cart info.","Can\ ' t carregar informações de carrinho."
"Can\'t load cart.","Can\ ' t carregar o carrinho."
"Can\'t load customer form.","Can\ ' t carregar formulário de cliente."
"Can\'t load default themes.","Can\ ' t carregar temas padrão."
"Can\'t load selected theme. Please check your media folder permissions.","Can\ ' t carregar o tema seleccionado. Por favor, verifique suas permissões de pasta de mídia."
"Can\'t load template with id ""%s""","Can\ ' t carregar modelo com id ""%s"""
"Can\'t open submission form.","Can\ abrir formulário de submissão."
"Can\'t read file ""%s"".","Can\ ' t ler arquivo ""%s""."
"Can\'t remove the item.","Can\ ' t remover o item."
"Can\'t reset theme.","Can\ ' t redefinir o tema."
"Can\'t save address.","Can\ ' t salvar o endereço."
"Can\'t save the customer.","Can\ ' t salvar o cliente."
"Can\'t save theme.","Can\ ' t salvar tema."
"Can\'t show configuration.","Can\ mostrar configuração."
"Can\'t specify product.","Can\ ' t especificar o produto."
"Can\'t submit application.","Can\ ' t apresentar a candidatura."
"Can\'t update cart.","Can\ ' t atualizar carrinho."
"Can\'t write to file ""%s"".","Can\ ' t gravar no arquivo ""%s""."
Cancel,Cancelar
Canceled,Cancelado
"Canceling PayPal ...","Cancelando o PayPal..."
Cancelled,Cancelado
"Cannot apply gift card.","Não é possível aplicar o cartão de presente."
"Cannot configure product.","Não é possível configurar o produto."
"Cannot load theme ""%s"".","Não é possível carregar o tema ""%s""."
"Cannot redeem Gift Card.","Não pode redimir o Gift Card."
"Cannot remove gift card.","Não é possível remover o cartão de presente."
"Cannot save theme ""%s"". Incorrect data received","Não pode salvar o tema ""%s"". Dados incorretos recebidos"
"Cannot update the item.","Não é possível atualizar o item."
"Card Verification Number","Número de verificação de cartão"
"Card verification number is wrong","Número de verificação de cartão está errado"
Carrier,Transportadora
Cart,Carrinho
"Cart Updated","Carrinho atualizado"
"Cart has been updated.","Carrinho foi atualizado."
"Cart has some errors.","Carrinho tem alguns erros."
"Cart is empty.","Carrinho está vazio."
"Catalog Only App?","Catálogo único App?"
Category,Categoria
"Category Button Color","Cor do botão de categoria"
"Category Item Background Color","Cor de fundo de Item de categoria"
Cc:,CC:
Chairs,Cadeiras
"Change Orientation","Alterar a orientação"
"Change Password","Alterar senha"
"Changes have been saved to theme.","As alterações foram salvas ao tema."
Check,Seleção
"Check Gift Card","Verificar o cartão de presente"
"Check Gift Card Promo Redeemed","Verificar o cartão de presente Promo redimido"
"Checking Gift Card %@","Verificação de Gift Card % @"
Checkout,Check-out
"Checkout Page Registration","Registro de página de checkout"
"Checkout as Guest","Check-out como convidado"
"Checkout as Guest or Register","Check-out como convidado ou registrar"
"Checkout has been initialized.","Check-out foi inicializado."
"Checkout initialization...","Inicialização de check-out..."
"Checkout initialized!","Check-out inicializado!"
"Choose Store View","Escolha Visualizar loja"
"Choose amount","Escolha a quantidade"
"Choose file","Escolha ' arquivo '"
City,Cidade
Clear,Clara
Close,Fechar
"Color Themes","Temas de cores"
Colors,Cores
"Commiting updates...","Atualizações de cometer..."
Company,Empresa
Completed,Concluído
"Configuration data have been saved","Dados de configuração foram salvos"
"Configure Cart Item","Configurar o Item do carrinho"
"Confirm New Password","Confirmar nova senha"
"Confirm Password","Confirmar senha"
Connecting,Conectando-se
"Connection Error\nWe\'re sorry. The app is experiencing connection problems. The app requires a network connection to operate.","Conexão Error\nWe\ lamenta. O app está enfrentando problemas de conexão. O app requer uma conexão de rede para operar."
"Contact Email","E-mail de contato"
"Contact Information","Informações de contato"
ContactsAreEmpty,ContactsAreEmpty
"Container is not defined.","Recipiente não está definido."
Content,Conteúdo
Continue,Continuar
Copyright,Copyright
"Copyright Page Logo","Copyright página logotipo"
"Copyright Page Logo (iPhone 4 retina)","Copyright Page Logo (iPhone 4 retina)"
"Copyright: Magento (c) 2010","Copyright: Magento (c) 2010"
Countries,Países
"Countries Payment Applicable From","Pagamento de países aplicável a partir de"
Country,País
"Country options don\'t recognized for ""%s"".","Opções de país don\ ' t reconhecida por ""%s""."
"Coupon code %s is not valid.","Código de cupom %s não é válido."
"Coupon code %s was applied.","Código de cupom %s foi aplicado."
"Coupon code is empty.","Código de cupom é vazio."
"Coupon code was canceled.","Código de cupom foi cancelado."
"Create Account","Criar conta"
"Create an Account","Criar uma conta"
"Creating a Template is allowed only for applications which have device type iPhone.","Criando um modelo é permitido somente para aplicativos que têm o dispositivo tipo iPhone."
"Credit Card","Cartão de crédito"
"Credit Card %s","Cartão de crédito %s"
"Credit Card Number","Número de cartão de crédito"
"Credit Card Type","Tipo de cartão de crédito"
"Credit card number does not match credit card type.","Número de cartão de crédito não coincide com o tipo de cartão de crédito."
"Cross Sells","Cruz vende"
"Current Balance: %s","Saldo atual: %s"
"Current Password","Senha atual"
"Currently, the system does not support the viewing of the order detail.","Atualmente, o sistema não suporta a visualização de detalhes da ordem."
"Custom App Icon","Ícone de aplicativo personalizado"
"Custom App Icon (iPhone 4 retina)","Ícone personalizado do App (iPhone 4 retina)"
"Custom Colors","Cores personalizadas"
"Custom amount","Quantidade personalizada"
Customer,Cliente
"Customer Name","Nome do cliente"
"Customer authentication problem.","Problema de autenticação do cliente."
"Customer balance available in enterprise version of Magento only.","Saldo de cliente disponível na versão do Magento enterprise só."
"Customer balance is disabled for current store","Saldo do cliente é desabilitado para loja atual"
"Customer email not specified.","E-mail do cliente não especificado."
"Customer logout problem.","Problema de logout do cliente."
"Customer not logged in.","Cliente não está logado."
Customers,Clientes
DD,DD
Date,Data
"Date Created","Data de criação"
"Date Submitted","Data enviada"
"Date Updated","Data atualizada"
Date:,Data:
Day,Dia
"Deeper Messaging and Engagement with Rich Push.","Mensagens mais profundas e engajamento com Rich Push."
"Default Billing Address","Endereço de cobrança padrão"
"Default Shipping Address","Endereço de entrega padrão"
"Default Theme","Tema padrão"
"Default themes are missed.","Temas padrão são perdidos."
Delete,Excluir
"Delete Action","Excluir a ação"
"Delete theme","Excluir tema"
Deleted,Eliminado
Description,Descrição
"Description that appears in Android Market. %s chars maximum. ","Descrição que aparece no Android Market. %s máximo de caracteres. "
"Description that appears in the iTunes App Store. %s chars maximum. ","Descrição que aparece no iTunes App Store. %s máximo de caracteres. "
"Deselect All","Desmarcar tudo"
Design,Design
Device,Dispositivo
"Device Information","Informações do dispositivo"
"Device Type","Tipo de dispositivo"
"Device doesn\'t recognized","Dispositivo doesn\ ' t reconhecido"
"Device doesn\'t recognized. Unable to load a template.","Dispositivo doesn\ ' t reconhecido. Não é possível carregar um modelo."
"Device doesn\'t recognized: ""%s"". Unable to load a helper.","Dispositivo doesn\ ' t reconhecido: ""%s"". Não é possível carregar um auxiliar."
"Device doesn\'t recognized: ""%s"". Unable to load preview model.","Dispositivo doesn\ ' t reconhecido: ""%s"". Não é possível carregar o modelo de visualização."
"Device type doesn\'t recognized.","Dispositivo tipo doesn\ ' t reconhecido."
"Discount code is empty","Código de desconto está vazio"
Discount:,Desconto:
Done,Feito
"Downloadable Products Updated","Produtos para download atualizados"
"Downloads limit:","Limite de downloads:"
E-mail,E-mail
Edit,Editar
"Edit Action","Editar ação"
"Edit Address","Editar endereço"
"Edit AirMail Message","Editar mensagem de correio aéreo"
"Edit AirMail Message Queue #%s","Editar mensagem de correio aéreo fila #%s"
"Edit App ""%s""","Editar App ""%s"""
"Edit Filter","Editar Filtro"
"Edit Image","Editar imagem"
"Edit Mail List","Editar a lista de correio"
"Edit Template ""%s""","Editar modelo ""%s"""
"Edit filter","Editar Filtro"
"Edit note","Editar nota"
"Either remote URL or application code was not set. Please make sure you filled all the values and try again.","Remoto URL ou código do aplicativo não foi definido. Por favor, verifique se que você preencheu todos os valores e tente novamente."
"Element with id %s already exists","Elemento com id %s já existe"
Email,Email
"Email Address","Endereço de e-mail"
"Email address you provided is not valid. Please provide a valid one.","Endereço de e-mail que você forneceu não é válido. Por favor, forneça um válido."
"Email is not correct","E-mail não está correto"
"Email is not specified","E-mail não é especificado."
"Enable Admin Application","Habilitar aplicativo Admin"
"Enable AirMail Message Push notification","Habilitar a notificação Push de mensagem de correio aéreo"
"Enable Facebook","Habilitar o Facebook"
"Enable Flurry Analytics","Habilitar Flurry Analytics"
"Enable Flurry Analytics for the merchant.","Habilite Flurry Analytics para o comerciante."
"Enable LinkedIn","Habilitar o LinkedIn"
"Enable Standard Checkout","Habilitar verificação padrão"
"Enable Twitter","Habilitar o Twitter"
"Enter Name","Digite o nome"
"Enter discount code first.","Inserir o código de desconto primeiro."
"Enter discount code if any","Inserir o código de desconto, se for o caso"
"Enter e-mail","Digite o e-mail"
"Enter giftcard promo code here","Digite o código promocional de giftcard aqui"
"Enter text","Digite o texto"
"Enter the gift card code","Digite o código do cartão de presente"
Error,Erro
"Error Loading Configuration Format","Formato de configuração de carregamento de erro"
"Error during shortening url","Erro durante o encurtamento de url"
"Error message text is missed.","Texto da mensagem de erro é perdido."
"Error while processing file ""%s"".","Erro durante o processamento de arquivo ""%s""."
"Error while reading data from Payment Bridge. Please, try again.","Erro ao ler dados da ponte de pagamento. Por favor, tente novamente."
"Error while reading remote data","Erro ao ler dados remotos"
"Error while uploading file ""%s"".","Erro ao carregar o arquivo ""%s""."
"Error while uploading file ""%s"". Disallowed file type. Only ""jpg"", ""jpeg"", ""gif"", ""png"" are allowed.","Erro ao carregar o arquivo ""%s"". Não permitido o tipo de arquivo. Apenas ""jpg"", ""jpeg"", ""gif"", ""png"" é permitido."
"Excl. Tax","Fiscais excl."
"Expiration Date - Month","Data de validade - mês"
"Expiration Date - Year","Data de validade - ano"
"Expires: %s","Expira: %s"
"Extend the life of your app with Urban Airship Push Notifications.","Prolongar a vida útil do seu aplicativo com Urban dirigível Push Notifications."
Extensions,Extensões
"FILTERS APPLIED","FILTROS APLICADOS"
Facebook,Facebook
"Facebook API","Facebook API"
"Facebook Application ID","ID do aplicativo de Facebook"
"Facebook post failed...","Facebook post falhou..."
Fax,Fax
"File can\'t be uploaded.","Arquivo can\ ' t ser carregado."
"File doesn\'t exist ""%s"".","Arquivo doesn\ ' t existe ""%s""."
Filter,Filtro
Filters,Filtros
"First Name","Primeiro nome"
"Fixed amounts","Montantes fixos"
"Flurry API Code","Enxurrada API código"
"Flurry Analytics","Flurry Analytics"
"Flurry Analytics Site","Flurry Analytics Site"
Fonts,Fontes
"Forgot Password","Esqueci a senha"
"Forgot Password?","Esqueceu a senha?"
"Forgot your password?","Esqueceu sua senha?"
Form,Formulário
Free,Grátis
From,De
"From Excl. Tax","De imposto excl."
"From Incl. Tax","De imposto incl."
"From excl. tax","De imposto excl."
"From incl. tax","De imposto incl."
"Full Description","Descrição completa"
"Funk Leaf","Folha de funk"
Gallery,Galeria
General,Geral
"Generate Offline Catalog","Gerar catálogo Offline"
"Get Content from CMS Page","Obter o conteúdo da página do CMS"
"Gift Card ""%s"" was added.","Cartão de presente ""%s"" foi adicionado."
"Gift Card ""%s"" was redeemed.","Cartão de presente ""%s"" foi redimida."
"Gift Card ""%s"" was removed.","Cartão de presente ""%s"" foi removido."
"Gift Card (%s)","Cartão de presente (%s)"
"Gift Card amount applied to order: %s","Quantidade de cartão presente aplicada a ordem: %s"
"Gift Card code is empty.","Código do cartão presente é vazio."
"Gift Card: %s","Cartão do presente: %s"
"Gift card account available in enterprise version of Magento only.","Conta de cartão de presente disponível na versão do Magento enterprise só."
"Giftcard promo code","Giftcard código de promo"
"Grand Total","Total geral"
"Grand Total (Excl. Tax)","Total geral (excluindo impostos)"
"Grand Total (Incl. Tax)","Total geral (incl. imposto)"
Guest,Comentários
"Header Background Color","Cor de fundo do cabeçalho"
"Header Font Color","Cor da fonte de cabeçalho"
"High Resolution Application Icon","Ícone de aplicativo de alta resolução"
Home,Casa
"Hot Red","Vermelho quente"
"How do you rate this product?","Como você avalia este produto?"
"How to incorporate Urban Airship within your application:","Como incorporar o dirigível urbanas dentro de seu aplicativo:"
"I Agree",Aceito
"I agree to the Terms and Conditions","Concordo com os termos e condições"
ID,ID
"Icon that will appear on the user\'s device after they download your app.","Ícone que aparecerá no dispositivo do user\ depois de baixar o app."
"Icon that will appear on the user\'s device after they download your app. You do not need to apply a gradient or soft edges (this is done automatically by Apple).","Ícone que aparecerá no dispositivo do user\ depois de baixar o app. Você não precisa aplicar um gradiente ou macio bordas (isto é feito automaticamente pela Apple)."
"Icon that will appear on the user\'s phone after they download your app.  You do not need to apply a gradient or soft edges (this is done automatically by Apple).","Ícone que irá aparecer no telefone do user\ depois de baixar o app.  Você não precisa aplicar um gradiente ou macio bordas (isto é feito automaticamente pela Apple)."
"Icon that will appear on the user\'s phone after they download your app. You do not need to apply a gradient or soft edges (this is done automatically by Apple).","Ícone que irá aparecer no telefone do user\ depois de baixar o app. Você não precisa aplicar um gradiente ou macio bordas (isto é feito automaticamente pela Apple)."
Icons,Ícones
"If leave this field empty, the message will be sent immediately","Se deixar este campo vazio, a mensagem será enviada imediatamente"
"If you want to disable the cache on the application side, leave the field empty. Warning! When disabling cache, the application will take time to load each page.","Se você quiser desativar o cache do lado do aplicativo, deixe o campo em branco. Aviso! Ao desabilitar o cache, o aplicativo vai levar tempo para carregar cada página."
"Image %s is required.","Imagem %s é necessária."
"Image action has been saved.","Ação de imagem foi salva."
"Image does not exist. Please reload this page.","Imagem não existe. Por favor recarregue esta página."
"Image file was not found.","Arquivo de imagem não foi encontrado."
"Image has been deleted.","Imagem foi Excluídoda."
"Image id is required.","Id de imagem é necessária."
"Image limits don\'t recognized for ""%s"" image type","Imagem limita don\ ' t reconhecida por ""%s"" tipo de imagem"
"Image that appears on first screen while your app is loading.","Imagem que aparece na primeira tela enquanto seu aplicativo é carregado."
"Image type doesn\'t recognized: ""%s"".","Tipo de imagem doesn\ ' t reconhecido: ""%s""."
"Image type is required.","Tipo de imagem é necessário."
Images,Imagens
"Images order has been updated.","Ordem de imagens foi atualizado."
"In Queue","Na fila"
"In Stock","Em estoque"
"In addition, click here to review Urban Airship\'s Terms of Service: <a href=""%s"" target=""_blank"">click here</a>.","Além disso, clique aqui para rever termos de serviço de urbano Airship\: <a href=""%s"" target=""_blank""> clique aqui</a>."
"In order to resubmit your app, you need to first purchase a <a href=""%s"" target=""_blank"">%s</a> from MagentoCommerce","Para reenviar o seu aplicativo, você precisa primeiro comprar um <a href=""%s"" target=""_blank""> %s</a> de MagentoCommerce"
"In order to submit your app, you need to first purchase a <a href=""%s"" target=""_blank"">%s</a> from MagentoCommerce","Para submeter seu aplicativo, você precisa primeiro comprar um <a href=""%s"" target=""_blank""> %s</a> de MagentoCommerce"
"Inactive Tabs","Abas inativas"
"Incl. Tax","Imposto incl."
"Incl. tax","Imposto incl."
"Initialization PayPal ...","Inicialização PayPal..."
"Initialization of the PayPal checkout failed!","Falha na inicialização de checkout do PayPal!"
"Invalid XML.","XML inválido."
"Invalid current password.","Senha atual inválida."
"Invalid customer data.","Dados de cliente inválido."
"Invalid data.","Dados inválidos."
"Invalid email address.","Endereço de e-mail inválido."
"Invalid item or wishlist.","Item inválido ou lista de desejos."
"Invalid login or password.","Login inválido ou senha."
"Invalid shipping method.","Método de envio inválido."
"Issue Number","Número de emissão"
"It\'s not allowed to delete submitted application.","It\ não é permitido excluir aplicativo enviado."
Item,Item
"Item Options","Opções de item"
"Item has been added to cart.","Item foi adicionado ao carrinho."
"Item has been deleted from cart.","Item foi excluído do carrinho."
"Item has been removed from wishlist.","Item tiver sido removido da lista de desejos."
Items,Itens
"Items were updated. But can\'t update wishlist.","Itens foram atualizados. Mas can\ ' t atualizar lista de desejos."
"Keep your image size below %s KB for optimal performance.","Manter o tamanho da imagem abaixo %s KB para um desempenho ideal."
Key,Me?
Keywords,Palavras-chave
Label,Rótulo
"Landscape app Background","Paisagem app fundo"
"Landscape banners on Home Screen","Paisagem banners na Home Screen"
"Large iTunes Icon","ITunes grande ícone"
"Large icon that appears in the iTunes App Store. You do not need to apply a gradient or soft edges (this is done automatically by Apple).","Grande ícone que aparece no iTunes App Store. Você não precisa aplicar um gradiente ou macio bordas (isto é feito automaticamente pela Apple)."
"Last 5 Orders","Últimos 5 pedidos"
"Last 5 Search Terms","Última 5 termos de pesquisa"
"Last Name","Último nome"
"Last update: %@","Última actualização: % @"
"Lifetime Sales","Vendas de vida"
LindedIn,LindedIn
Link:,Link:
LinkedIn,LinkedIn
"LinkedIn API","LinkedIn API"
"LinkedIn API Key","Chave de API do LinkedIn"
"LinkedIn Authorization","Autorização de LinkedIn"
"LinkedIn Autorization","Autorização de LinkedIn"
"LinkedIn Secret Key","Chave de segredo do LinkedIn"
"Linkedin post failed...","LinkedIn post falhou..."
"List of downloadable products is empty","Lista de produtos para download está vazia"
"Load more items","Carregar mais artigos"
"Loader Splash Screen","Tela de Splash do carregador"
"Loader Splash Screen (iPhone 4 retina)","Tela de Splash do carregador (iPhone 4 retina)"
"Loader Splash Screen (landscape mode)","Tela de Splash do carregador (modo paisagem)"
"Loader Splash Screen (portrait mode)","Tela de Splash do carregador (modo retrato)"
"Loading %@...","Carregamento % @..."
"Loading Account Form...","Forma de carregamento conta..."
"Loading Address Book...","Carregar o catálogo de endereços..."
"Loading Address Form...","Formulário de endereço de carregamento..."
"Loading CMS page ...","Página do CMS de carregamento..."
"Loading Cart...","Carregar o carrinho..."
